# Created by Octave 3.8.0, Wed Apr 30 12:02:33 2014 ART <matiasdomingues@Matiass-MacBook-Pro-2.local>
# name: A
# type: matrix
# rows: 6574
# columns: 15
 61 1 1 7.737244437759999 7.696088882240001 6.77523332748 4.77918888476 7.18164443824 5.07756666228 7.03245554948 5.273055551 5.57143332852 6.47171110552 9.517222214 7.737244437759999
 61 1 2 7.56747777124 8.683822214719999 5.57143332852 3.343888886 6.49228888328 3.94578888548 5.916111106 5.16502221776 5.036411106759999 4.97467777348 9.02335554776 7.11476666052
 61 1 3 9.517222214 8.683822214719999 6.34309999452 5.21132221772 5.74634443948 3.17412221948 5.787499995 4.13613332976 4.372777774 3.94578888548 6.559166661 6.53858888324
 61 1 4 5.44282221752 3.41076666372 6.044722217 2.35615555352 2.33557777576 1.48159999872 4.43965555172 0.92085555476 2.99921110852 3.02493333072 2.80886666424 5.59715555072
 61 1 5 6.85754443852 6.816388883 5.87495555048 3.17412221948 5.50969999524 4.223588885240001 6.13217777248 3.36446666376 5.61773332848 5.31935555096 6.64662221648 6.08587777252
 61 1 6 6.79581110524 4.177288885279999 5.12386666224 3.43134444148 2.76256666428 2.314999998 5.48912221748 2.27384444248 3.68856666348 3.85833333 4.177288885279999 6.77523332748
 61 1 7 6.944999994 7.351411104759999 4.887222218 2.55164444224 6.322522216759999 4.28532221852 4.71745555148 4.77918888476 3.89948888552 4.09497777424 7.18164443824 7.094188882759999
 61 1 8 5.638311106240001 5.015833329 3.92006666328 3.04036666404 4.948955551279999 3.75029999676 7.351411104759999 3.92006666328 4.758611107 5.38108888424 8.550066659280001 8.467755548240001
 61 1 9 6.47171110552 5.57143332852 5.14444444 2.443611109 5.33478888428 3.49307777476 4.13613332976 5.21132221772 4.00752221876 4.67115555152 6.708355549759999 7.90701110428
 61 1 10 6.87812221628 5.72062221728 10.031666658 4.28532221852 4.995255551240001 3.36446666376 5.87495555048 4.00752221876 4.393355551759999 4.629999996 4.41393332952 6.08587777252
 61 1 11 5.44282221752 5.07756666228 4.33162221848 1.43529999876 4.48081110724 3.729722219 3.87891110776 4.28532221852 2.93747777524 4.46023332948 10.65414443524 8.704399992480001
 61 1 12 10.160277769 6.21448888352 9.517222214 5.422244439759999 5.293633328759999 4.866644440240001 7.99446665976 5.916111106 5.33478888428 7.50059999352 8.020188881959999 7.24852221596
 61 1 13 5.10328888448 1.82113333176 4.35219999624 1.52275555424 1.17807777676 0.49386666624 2.38187777572 0.29837777752 1.19865555452 1.73367777628 2.700833331 3.62168888576
 61 1 14 4.650577773759999 2.91175555304 3.64226666352 0.34467777748 1.39414444324 0.7099333327199999 1.58448888752 1.32726666552 0.257222222 1.37356666548 3.68856666348 2.65967777548
 61 1 15 6.19391110576 4.97467777348 6.044722217 1.21923333228 3.79659999672 1.61021110972 1.28611111 3.51365555252 2.443611109 2.89632221972 3.87891110776 3.472499997
 61 1 16 8.447177770480002 5.787499995 8.061344437480001 2.42303333124 5.83379999496 3.55995555248 4.758611107 4.52196666276 4.223588885240001 3.77087777452 6.708355549759999 4.650577773759999
 61 1 17 9.131388880999999 7.39256666028 8.91532221452 5.21132221772 7.18164443824 6.87812221628 6.90384443848 5.679466661759999 4.48081110724 5.85437777272 8.18995554848 8.27226665952
 61 1 18 10.20143332452 6.19391110576 10.69529999076 9.53779999176 7.11476666052 5.293633328759999 9.172544436519999 5.85437777272 7.54689999348 8.596366659240001 4.52196666276 9.239422214240001
 61 1 19 2.53106666448 1.75939999848 3.75029999676 0.53502222176 1.88801110948 1.63078888748 1.90858888724 1.43529999876 0.9877333324799999 1.39414444324 3.53423333028 4.02809999652
 61 1 20 4.93352221796 6.08587777252 4.09497777424 0.8128222215200001 4.07439999648 2.57222222 1.63078888748 2.53106666448 1.61021110972 1.73367777628 3.343888886 3.49307777476
 61 1 21 7.37198888252 5.273055551 6.13217777248 3.15354444172 5.16502221776 3.94578888548 4.13613332976 4.71745555148 3.62168888576 4.04867777428 3.472499997 6.38939999448
